"","sent_pair_id","verb_id","verb","classification","frequency_rank","recipient_id","DOsentence","PDsentence","DO_score1","PD_score1","diff1","DO_score2","PD_score2","diff2","DO_score3","PD_score3","diff3","DO_score4","PD_score4","diff4","DO_score5","PD_score5","diff5","DO_avg","PD_avg","diff_avg","DO_score_gpt2","PD_score_gpt2","diff_gpt2","DO_score_gpt2_med","PD_score_gpt2_med","diff_gpt2_med","DO_score_gpt2_large","PD_score_gpt2_large","diff_gpt2_large","DO_score_gpt2_xl","PD_score_gpt2_xl","diff_gpt2_xl"
"171",171,71,"furnished","non-alternating",71,"longIndefinite","Mary furnished a team from work some forms.","Mary furnished some forms to a team from work.",-7.84227228164673,-6.38923740386963,1.4530348777771,-7.99799299240112,-6.63354301452637,1.36444997787476,-8.26424026489258,-6.8376636505127,1.42657661437988,-8.40777778625488,-6.70701026916504,1.70076751708984,-7.71002531051636,-6.40515613555908,1.30486917495728,-8.04446172714233,-6.59452209472656,1.44993963241577,-7.36066627502441,-6.07061338424683,1.29005289077759,-7.60218667984009,-6.41602039337158,1.18616628646851,-7.60218667984009,-6.41602039337158,1.18616628646851,-7.60218667984009,-6.41602039337158,1.18616628646851
"172",172,71,"furnished","non-alternating",71,"shortIndefinite","John furnished a team some forms.","John furnished some forms to a team.",-8.02778339385986,-6.53930759429932,1.48847579956055,-8.72499179840088,-6.56383848190308,2.1611533164978,-8.41053676605225,-7.46333312988281,0.947203636169434,-8.92287731170654,-7.06838464736938,1.85449266433716,-8.37834072113037,-6.731369972229,1.64697074890137,-8.49290599822998,-6.87324676513672,1.61965923309326,-7.95479726791382,-6.41966915130615,1.53512811660767,-8.26057624816895,-7.01891803741455,1.24165821075439,-8.26057624816895,-7.01891803741455,1.24165821075439,-8.26057624816895,-7.01891803741455,1.24165821075439
"173",173,73,"howled","non-alternating",73,"longIndefinite","Alice howled a woman from work a complaint.","Alice howled a complaint to a woman from work.",-6.01564502716064,-5.33173608779907,0.683908939361572,-6.19594621658325,-5.47013330459595,0.725812911987305,-6.02433156967163,-4.88009214401245,1.14423942565918,-6.70411014556885,-5.16598987579346,1.53812026977539,-6.66066837310791,-5.63830661773682,1.02236175537109,-6.32014026641846,-5.29725160598755,1.02288866043091,-6.12627220153809,-4.98999309539795,1.13627910614014,-6.56651926040649,-5.17177200317383,1.39474725723267,-6.56651926040649,-5.17177200317383,1.39474725723267,-6.56651926040649,-5.17177200317383,1.39474725723267
"174",174,73,"howled","non-alternating",73,"shortIndefinite","Michael howled a man a complaint.","Michael howled a complaint to a man.",-5.9787335395813,-5.61782503128052,0.360908508300781,-6.54817342758179,-6.05159664154053,0.49657678604126,-7.0275616645813,-5.63967084884644,1.38789081573486,-7.80901432037354,-5.94117641448975,1.86783790588379,-7.81294250488281,-6.77761745452881,1.035325050354,-7.03528509140015,-6.00557727813721,1.02970781326294,-5.98962640762329,-5.01536846160889,0.974257946014404,-6.98591566085815,-5.6982684135437,1.28764724731445,-6.98591566085815,-5.6982684135437,1.28764724731445,-6.98591566085815,-5.6982684135437,1.28764724731445
"175",175,75,"grumbled","non-alternating",75,"longIndefinite","Maria grumbled a man who was from work a name.","Maria grumbled a name to a man who was from work.",-6.1067214012146,-5.02910709381104,1.07761430740356,-6.19803810119629,-4.93379735946655,1.26424074172974,-6.2382435798645,-4.79935121536255,1.43889236450195,-6.46258211135864,-5.26244211196899,1.20013999938965,-6.11743783950806,-4.51985025405884,1.59758758544922,-6.22460460662842,-4.90890960693359,1.31569499969482,-6.03434610366821,-4.84666633605957,1.18767976760864,-6.37028789520264,-5.16034460067749,1.20994329452515,-6.37028789520264,-5.16034460067749,1.20994329452515,-6.37028789520264,-5.16034460067749,1.20994329452515
"176",176,75,"grumbled","non-alternating",75,"shortIndefinite","Juan grumbled a man a name.","Juan grumbled a name to a man.",-6.67478275299072,-5.54301166534424,1.13177108764648,-7.29119682312012,-5.87545394897461,1.41574287414551,-6.44744205474854,-6.21971797943115,0.227724075317383,-7.22120666503906,-6.22140216827393,0.999804496765137,-6.49825716018677,-5.54996633529663,0.948290824890137,-6.82657709121704,-5.88191041946411,0.94466667175293,-6.63671493530273,-5.49152851104736,1.14518642425537,-6.52826309204102,-5.57694292068481,0.951320171356201,-6.52826309204102,-5.57694292068481,0.951320171356201,-6.52826309204102,-5.57694292068481,0.951320171356201
"177",177,77,"narrated","non-alternating",77,"longIndefinite","Juan narrated a woman who was from work a show.","Juan narrated a show to a woman who was from work.",-7.05907249450684,-6.20930099487305,0.849771499633789,-6.38144636154175,-5.84932518005371,0.532121181488037,-6.74629259109497,-5.58185625076294,1.16443634033203,-7.07048034667969,-6.1727352142334,0.897745132446289,-7.20431566238403,-5.90952062606812,1.29479503631592,-6.89232149124146,-5.94454765319824,0.947773838043213,-6.42352485656738,-5.4025673866272,1.02095746994019,-6.15850639343262,-5.28053998947144,0.877966403961182,-6.15850639343262,-5.28053998947144,0.877966403961182,-6.15850639343262,-5.28053998947144,0.877966403961182
"178",178,77,"narrated","non-alternating",77,"shortIndefinite","Maria narrated a man a show.","Maria narrated a show to a man.",-7.9004054069519,-6.61613798141479,1.28426742553711,-7.56451416015625,-5.99307775497437,1.57143640518188,-8.15921878814697,-6.05827808380127,2.1009407043457,-7.24875068664551,-5.71935272216797,1.52939796447754,-8.26002025604248,-6.42034864425659,1.83967161178589,-7.82658185958862,-6.161439037323,1.66514282226563,-7.16150283813477,-5.75420665740967,1.4072961807251,-7.29157495498657,-5.86240148544312,1.42917346954346,-7.29157495498657,-5.86240148544312,1.42917346954346,-7.29157495498657,-5.86240148544312,1.42917346954346
"179",179,79,"grunted","non-alternating",79,"longIndefinite","Alice grunted a man who was from work a name.","Alice grunted a name to a man who was from work.",-6.48222923278809,-5.2819242477417,1.20030498504639,-6.32377958297729,-5.27067041397095,1.05310916900635,-6.45654249191284,-5.28739929199219,1.16914319992065,-5.69187450408936,-4.64429807662964,1.04757642745972,-6.78784608840942,-4.95784044265747,1.83000564575195,-6.3484543800354,-5.08842649459839,1.26002788543701,-6.02283477783203,-4.96515083312988,1.05768394470215,-6.34361410140991,-5.16571855545044,1.17789554595947,-6.34361410140991,-5.16571855545044,1.17789554595947,-6.34361410140991,-5.16571855545044,1.17789554595947
"180",180,79,"grunted","non-alternating",79,"shortIndefinite","Michael grunted a woman a name.","Michael grunted a name to a woman.",-7.53341388702393,-6.27319669723511,1.26021718978882,-6.86255311965942,-5.87383842468262,0.988714694976807,-6.34027910232544,-6.02112007141113,0.319159030914307,-6.19866037368774,-5.47157526016235,0.727085113525391,-6.98097276687622,-6.02335596084595,0.957616806030273,-6.78317584991455,-5.93261728286743,0.850558567047119,-6.37822723388672,-5.07920360565186,1.29902362823486,-5.93682956695557,-5.55293464660645,0.383894920349121,-5.93682956695557,-5.55293464660645,0.383894920349121,-5.93682956695557,-5.55293464660645,0.383894920349121
"181",181,81,"hollered","non-alternating",81,"longIndefinite","Bob hollered a man from work some news.","Bob hollered some news to a man from work.",-5.47958278656006,-4.82835721969604,0.651225566864014,-5.70072841644287,-4.81842613220215,0.882302284240723,-5.40094089508057,-4.7256965637207,0.675244331359863,-6.00456619262695,-5.20400762557983,0.800558567047119,-5.81129550933838,-4.91795825958252,0.893337249755859,-5.67942276000977,-4.89888916015625,0.780533599853516,-5.40375423431396,-4.74030065536499,0.663453578948975,-6.07359790802002,-5.03393507003784,1.03966283798218,-6.07359790802002,-5.03393507003784,1.03966283798218,-6.07359790802002,-5.03393507003784,1.03966283798218
"182",182,81,"hollered","non-alternating",81,"shortIndefinite","Alice hollered a woman some news.","Alice hollered some news to a woman.",-5.56071805953979,-4.76772880554199,0.792989253997803,-5.90877342224121,-4.96979951858521,0.938973903656006,-5.87015247344971,-4.89940118789673,0.970751285552979,-6.0878529548645,-5.50721883773804,0.580634117126465,-5.45104122161865,-4.94095611572266,0.510085105895996,-5.77570762634277,-5.01702089309692,0.75868673324585,-5.38836669921875,-4.63746452331543,0.75090217590332,-5.94129848480225,-4.99809551239014,0.943202972412109,-5.94129848480225,-4.99809551239014,0.943202972412109,-5.94129848480225,-4.99809551239014,0.943202972412109
"183",183,83,"squealed","non-alternating",83,"longIndefinite","Bob squealed a woman from work an answer.","Bob squealed an answer to a woman from work.",-5.63447856903076,-4.75427055358887,0.880208015441895,-5.6251859664917,-4.34146976470947,1.28371620178223,-5.90782070159912,-4.53355836868286,1.37426233291626,-6.18894481658936,-4.49015092849731,1.69879388809204,-6.31839513778687,-4.87520694732666,1.44318819046021,-5.93496503829956,-4.59893131256104,1.33603372573853,-5.94490814208984,-4.7511134147644,1.19379472732544,-5.92040014266968,-4.65416383743286,1.26623630523682,-5.92040014266968,-4.65416383743286,1.26623630523682,-5.92040014266968,-4.65416383743286,1.26623630523682
"184",184,83,"squealed","non-alternating",83,"shortIndefinite","Mary squealed a woman an answer.","Mary squealed an answer to a woman.",-6.10344886779785,-5.30388832092285,0.799560546875,-5.37512350082397,-4.54536867141724,0.829754829406738,-5.87305641174316,-4.90034675598145,0.972709655761719,-5.97279691696167,-4.81576776504517,1.1570291519165,-5.83408546447754,-5.22258329391479,0.611502170562744,-5.83170223236084,-4.9575909614563,0.874111270904541,-5.59513568878174,-4.63922834396362,0.955907344818115,-5.60119009017944,-4.54015207290649,1.06103801727295,-5.60119009017944,-4.54015207290649,1.06103801727295,-5.60119009017944,-4.54015207290649,1.06103801727295
"185",185,85,"delegated","non-alternating",85,"longIndefinite","Linda delegated a woman who was from work a task.","Linda delegated a task to a woman who was from work.",-7.27993059158325,-5.44991683959961,1.83001375198364,-6.48986339569092,-5.40314149856567,1.08672189712524,-7.43965101242065,-5.39836692810059,2.04128408432007,-7.68833112716675,-5.92008399963379,1.76824712753296,-7.41190481185913,-5.6106071472168,1.80129766464233,-7.26193618774414,-5.55642328262329,1.70551290512085,-6.33094215393066,-4.94733858108521,1.38360357284546,-6.04705667495728,-4.8088583946228,1.23819828033447,-6.04705667495728,-4.8088583946228,1.23819828033447,-6.04705667495728,-4.8088583946228,1.23819828033447
"186",186,85,"delegated","non-alternating",85,"shortIndefinite","Alice delegated a man a task.","Alice delegated a task to a man.",-6.65187501907349,-4.81986856460571,1.83200645446777,-6.58869886398315,-5.23973941802979,1.34895944595337,-7.02416610717773,-5.29325342178345,1.73091268539429,-6.33630609512329,-5.0132360458374,1.32307004928589,-6.15713119506836,-4.46277046203613,1.69436073303223,-6.55163545608521,-4.9657735824585,1.58586187362671,-6.05999994277954,-4.41600036621094,1.6439995765686,-6.5663104057312,-5.21734714508057,1.34896326065063,-6.5663104057312,-5.21734714508057,1.34896326065063,-6.5663104057312,-5.21734714508057,1.34896326065063
"187",187,87,"screeched","non-alternating",87,"longIndefinite","Mary screeched a woman wearing a hat a thought.","Mary screeched a thought to a woman wearing a hat.",-6.24783992767334,-4.8015079498291,1.44633197784424,-5.81149244308472,-4.05066919326782,1.76082324981689,-5.78612756729126,-4.87956190109253,0.90656566619873,-5.87461614608765,-4.43202114105225,1.4425950050354,-6.44504070281982,-4.40264844894409,2.04239225387573,-6.03302335739136,-4.51328172683716,1.5197416305542,-6.14200973510742,-4.89238023757935,1.24962949752808,-5.97497272491455,-5.2282772064209,0.746695518493652,-5.97497272491455,-5.2282772064209,0.746695518493652,-5.97497272491455,-5.2282772064209,0.746695518493652
"188",188,87,"screeched","non-alternating",87,"shortIndefinite","Maria screeched a man a thought.","Maria screeched a thought to a man.",-6.38872623443604,-5.34862232208252,1.04010391235352,-6.06053590774536,-4.44001960754395,1.62051630020142,-6.57640409469604,-5.65330410003662,0.923099994659424,-7.04419422149658,-5.46461343765259,1.57958078384399,-6.89017200469971,-4.83814525604248,2.05202674865723,-6.59200649261475,-5.14894094467163,1.44306554794312,-6.37258577346802,-5.43958044052124,0.933005332946777,-6.44910669326782,-5.90424871444702,0.544857978820801,-6.44910669326782,-5.90424871444702,0.544857978820801,-6.44910669326782,-5.90424871444702,0.544857978820801
"189",189,89,"bellowed","non-alternating",89,"longIndefinite","Juan bellowed a man who was from work an order.","Juan bellowed an order to a man who was from work.",-6.90866231918335,-5.93843078613281,0.970231533050537,-6.71276998519897,-5.93881702423096,0.773952960968018,-6.63023233413696,-5.93913745880127,0.691094875335693,-7.71141576766968,-6.59456920623779,1.11684656143188,-6.91501665115356,-5.82060480117798,1.09441184997559,-6.97561941146851,-6.04631185531616,0.929307556152344,-6.4719181060791,-5.49254894256592,0.979369163513184,-6.38808822631836,-5.27957677841187,1.10851144790649,-6.38808822631836,-5.27957677841187,1.10851144790649,-6.38808822631836,-5.27957677841187,1.10851144790649
"190",190,89,"bellowed","non-alternating",89,"shortIndefinite","Mary bellowed a man an order.","Mary bellowed an order to a man.",-6.45799398422241,-6.09434604644775,0.363647937774658,-6.47957611083984,-5.56051445007324,0.919061660766602,-6.27952337265015,-6.11101961135864,0.168503761291504,-6.20459365844727,-5.49465131759644,0.70994234085083,-6.27443933486938,-5.5116171836853,0.762822151184082,-6.33922529220581,-5.75442972183228,0.584795570373535,-5.99582624435425,-4.9454345703125,1.05039167404175,-6.54694986343384,-5.44387865066528,1.10307121276855,-6.54694986343384,-5.44387865066528,1.10307121276855,-6.54694986343384,-5.44387865066528,1.10307121276855
"191",191,91,"cackled","non-alternating",91,"longIndefinite","John cackled a woman wearing a hat some noises.","John cackled some noises to a woman wearing a hat.",-6.08016681671143,-5.088294506073,0.991872310638428,-5.8619532585144,-4.70181512832642,1.16013813018799,-6.56655550003052,-5.1760516166687,1.39050388336182,-6.54453563690186,-5.43151330947876,1.1130223274231,-6.17516136169434,-5.34768056869507,0.827480792999268,-6.24567451477051,-5.14907102584839,1.09660348892212,-5.95529890060425,-5.06365728378296,0.891641616821289,-6.28786611557007,-5.12115955352783,1.16670656204224,-6.28786611557007,-5.12115955352783,1.16670656204224,-6.28786611557007,-5.12115955352783,1.16670656204224
"192",192,91,"cackled","non-alternating",91,"shortIndefinite","John cackled a man some noises.","John cackled some noises to a man.",-6.4942741394043,-5.720618724823,0.773655414581299,-6.31518459320068,-5.22921180725098,1.08597278594971,-6.82120037078857,-6.26788187026978,0.553318500518799,-6.85344219207764,-6.07809257507324,0.775349617004395,-6.63307237625122,-5.99508714675903,0.637985229492188,-6.62343473434448,-5.8581784248352,0.765256309509277,-6.25799751281738,-5.65375328063965,0.604244232177734,-6.36644315719604,-5.69200801849365,0.674435138702393,-6.36644315719604,-5.69200801849365,0.674435138702393,-6.36644315719604,-5.69200801849365,0.674435138702393
"193",193,93,"croaked","non-alternating",93,"longIndefinite","Mary croaked a man wearing a hat a request.","Mary croaked a request to a man wearing a hat.",-6.22191953659058,-5.53140735626221,0.690512180328369,-6.33214473724365,-4.99860143661499,1.33354330062866,-7.14478826522827,-5.47479295730591,1.66999530792236,-6.80859470367432,-5.34667062759399,1.46192407608032,-6.00868940353394,-4.73718976974487,1.27149963378906,-6.50322732925415,-5.21773242950439,1.28549489974976,-6.17829942703247,-4.27790021896362,1.90039920806885,-6.14171695709229,-4.73128366470337,1.41043329238892,-6.14171695709229,-4.73128366470337,1.41043329238892,-6.14171695709229,-4.73128366470337,1.41043329238892
"194",194,93,"croaked","non-alternating",93,"shortIndefinite","Bob croaked a woman a request.","Bob croaked a request to a woman.",-6.96277761459351,-5.87347793579102,1.08929967880249,-6.41956472396851,-5.10211086273193,1.31745386123657,-6.59668588638306,-5.22669792175293,1.36998796463013,-7.29065752029419,-6.01194381713867,1.27871370315552,-5.93849658966064,-5.24153709411621,0.696959495544434,-6.64163646697998,-5.49115352630615,1.15048294067383,-5.9740138053894,-4.83199214935303,1.14202165603638,-6.41332674026489,-5.50792551040649,0.905401229858398,-6.41332674026489,-5.50792551040649,0.905401229858398,-6.41332674026489,-5.50792551040649,0.905401229858398
"195",195,95,"stammered","non-alternating",95,"longIndefinite","Bob stammered a woman wearing a hat a thought.","Bob stammered a thought to a woman wearing a hat.",-5.19866609573364,-4.17743396759033,1.02123212814331,-5.58124494552612,-3.93738150596619,1.64386343955994,-5.11036252975464,-3.82028555870056,1.29007697105408,-5.48772001266479,-4.10502862930298,1.38269138336182,-6.06187009811401,-4.17608022689819,1.88578987121582,-5.48797273635864,-4.04324197769165,1.44473075866699,-5.3593635559082,-4.26719045639038,1.09217309951782,-5.48962688446045,-4.57028913497925,0.919337749481201,-5.48962688446045,-4.57028913497925,0.919337749481201,-5.48962688446045,-4.57028913497925,0.919337749481201
"196",196,95,"stammered","non-alternating",95,"shortIndefinite","John stammered a woman a thought.","John stammered a thought to a woman.",-5.69094085693359,-4.60218238830566,1.08875846862793,-6.07743167877197,-4.31383514404297,1.763596534729,-5.99233913421631,-4.89430093765259,1.09803819656372,-6.00886106491089,-4.99646997451782,1.01239109039307,-5.64684009552002,-4.48244524002075,1.16439485549927,-5.88328256607056,-4.65784673690796,1.2254358291626,-5.36102390289307,-4.62724113464355,0.733782768249512,-5.64246654510498,-4.79463624954224,0.847830295562744,-5.64246654510498,-4.79463624954224,0.847830295562744,-5.64246654510498,-4.79463624954224,0.847830295562744
"197",197,97,"remitted","non-alternating",97,"longIndefinite","Linda remitted a woman who was from work a percentage.","Linda remitted a percentage to a woman who was from work.",-7.14134407043457,-5.93421983718872,1.20712423324585,-6.81245565414429,-6.13999223709106,0.672463417053223,-6.5095534324646,-5.77583742141724,0.733716011047363,-7.285071849823,-6.00132083892822,1.28375101089478,-7.15165519714355,-6.20252513885498,0.949130058288574,-6.980016040802,-6.01077909469605,0.969236946105957,-6.78854370117188,-5.63080787658691,1.15773582458496,-6.11894798278809,-5.41251087188721,0.706437110900879,-6.11894798278809,-5.41251087188721,0.706437110900879,-6.11894798278809,-5.41251087188721,0.706437110900879
"198",198,97,"remitted","non-alternating",97,"shortIndefinite","Maria remitted a man a percentage.","Maria remitted a percentage to a man.",-7.80243444442749,-6.81232976913452,0.990104675292969,-7.35001754760742,-7.03493690490723,0.315080642700195,-7.45907592773438,-6.45132112503052,1.00775480270386,-8.12295436859131,-6.93209648132324,1.19085788726807,-7.42247867584229,-7.0585355758667,0.363943099975586,-7.63139219284058,-6.85784397125244,0.773548221588135,-6.82408618927002,-5.7810115814209,1.04307460784912,-6.85709714889526,-6.16926717758179,0.687829971313477,-6.85709714889526,-6.16926717758179,0.687829971313477,-6.85709714889526,-6.16926717758179,0.687829971313477
"199",199,99,"warbled","non-alternating",99,"longIndefinite","John warbled a man from work a greeting.","John warbled a greeting to a man from work.",-7.21349859237671,-5.95741987228394,1.25607872009277,-6.92302179336548,-6.4324631690979,0.490558624267578,-7.06665897369385,-6.11278057098389,0.953878402709961,-6.93474912643433,-6.49662399291992,0.438125133514404,-7.06401014328003,-6.07893466949463,0.9850754737854,-7.04038772583008,-6.21564445495605,0.824743270874023,-5.80913829803467,-4.64093399047852,1.16820430755615,-6.31172752380371,-4.83161640167236,1.48011112213135,-6.31172752380371,-4.83161640167236,1.48011112213135,-6.31172752380371,-4.83161640167236,1.48011112213135
"200",200,99,"warbled","non-alternating",99,"shortIndefinite","John warbled a woman a greeting.","John warbled a greeting to a woman.",-7.34208393096924,-5.92475175857544,1.4173321723938,-7.60160350799561,-6.54482698440552,1.05677652359009,-7.9144082069397,-6.51484489440918,1.39956331253052,-7.49293422698975,-6.40577030181885,1.0871639251709,-7.22795248031616,-6.24622774124146,0.981724739074707,-7.51579647064209,-6.32728433609009,1.188512134552,-5.71075820922852,-4.41782093048096,1.29293727874756,-6.02035140991211,-4.78932476043701,1.2310266494751,-6.02035140991211,-4.78932476043701,1.2310266494751,-6.02035140991211,-4.78932476043701,1.2310266494751
